canonical_smiles,standard_value
CCNC(=O)Nc1ccc2ncc(Nc3cc(OC)cc(OC)c3)nc2n1,15700.0
CCNC(=O)Nc1ccc2ncc(Nc3cnccn3)nc2n1,1700.0
CCNC(=O)Nc1ccc2ncc(Nc3cccc(OC(C)C)c3)nc2n1,31600.0
CCNC(=O)Nc1ccc2ncc(-c3ccc(OS(=O)(=O)c4ccc(C)cc4)c(OC)c3)nc2n1,203.0
CCNC(=O)Nc1ccc2ncc(Nc3ccnc(Cl)c3)nc2n1,100000.0
CCNC(=O)Nc1ccc2ncc(Nc3cc(Cl)c(O)c(Cl)c3)nc2n1,31600.0
CCNC(=O)Nc1ccc2ncc(-c3cc(Cl)c(O)c(Cl)c3)nc2n1,223.0
CCNC(=O)Nc1ccc2ncc(Nc3ccc(OC)c(OC)c3)nc2n1,16600.0
CCNC(=O)Nc1ccc2ncc(Nc3ccc(C)c(O)c3)nc2n1,100000.0
CCNC(=O)Nc1ccc2ncc(Nc3cc(C(=O)O)cc(C(F)(F)F)c3)nc2n1,20300.0
CCNC(=O)Nc1ccc2ncc(Nc3ccc(OC)nc3)nc2n1,100000.0
CCNC(=O)Nc1ccc2ncc(Nc3ccc(C#N)cc3)nc2n1,31600.0
Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H](C)c4ccc(F)cc4)ncc23)ccn1,0.342
Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H](CO)c4ccccc4)ncc23)ccn1,0.3922
Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H](C)c4ccc(Cl)cc4)ncc23)ccn1,0.5556
COCCCc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)ncc12,2.534
CCCc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)ncc12,1.608
Cc1cc(-c2n[nH]c3cc(NC(N)=O)ncc23)ccn1,1.997
C[C@@H](NC(=O)Nc1cc2[nH]ncc2cn1)c1ccc(F)cc1,835.5
C[C@@H](NC(=O)Nc1cc2[nH]nc(C3CC3)c2cn1)c1ccccc1,1.956
Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4ccc(Cl)cc4)ncc23)ccn1,0.5126
Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cccc(Cl)c4)ncc23)ccn1,0.7129
CC(C)Oc1ccc(-c2n[nH]c3cc(NC(=O)N[C@H](C)c4ccccc4)ncc23)cn1,3.628
C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3cnn(C)c3)c2cn1)c1ccccc1,0.3336
C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc(F)cc3)c2cn1)c1ccccc1,0.8504
Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H](C)c4ccccc4)ncc23)cc(C)n1,0.2904
Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cccc5ccccc45)ncc23)ccn1,3.92
COc1ccc(CNC(=O)Nc2cc3[nH]nc(-c4ccc(F)cc4)c3cn2)cc1OC,15.15
NC(=O)Nc1cc2[nH]nc(-c3ccc(F)cc3)c2cn1,1.676
Cc1cc(-c2n[nH]c3cc(NC(=O)NCC4CC4)ncc23)ccn1,2.102
Cc1cc(-c2n[nH]c3cc(NC(=O)NC(C)(C)C)ncc23)ccn1,32.59
Cc1cc(-c2n[nH]c3cc(NC(=O)NCC4(O)CC4)ncc23)ccn1,9.902
Cc1cc(-c2n[nH]c3cc(NC(=O)NC=C4CC4)ncc23)ccn1,480.7
Cc1cc(-c2n[nH]c3cc(NC(=O)NC4CNC4)ncc23)ccn1,60.26
COCCNC(=O)Nc1cc2[nH]nc(-c3ccnc(C)c3)c2cn1,2.897
Cc1cc(-c2n[nH]c3cc(NC(=O)NC(C4CC4)C(F)(F)F)ncc23)ccn1,4.482
Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cncn4C)ncc23)ccn1,14.19
Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4csc(C)n4)ncc23)ccn1,0.9342
Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4ncccn4)ncc23)ccn1,15.95
Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4ccc5ccccc5c4)ncc23)ccn1,2.737
Cc1cc(-c2n[nH]c3cc(NC(=O)N(C)Cc4cccnc4)ncc23)ccn1,762.9
Cc1cc(-c2n[nH]c3cc(NC(=O)NCCc4ccccn4)ncc23)ccn1,2.337
Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cnccn4)ncc23)ccn1,5.577
Cc1cc(-c2n[nH]c3cc(NC(=O)NC(C)c4cccnc4)ncc23)ccn1,1.04
COCCN(Cc1cccnc1)C(=O)Nc1cc2[nH]nc(-c3ccnc(C)c3)c2cn1,899.1
Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cncc(F)c4)ncc23)ccn1,1.001
Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4c(F)cccc4F)ncc23)ccn1,0.6547
Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cccc(F)c4)ncc23)ccn1,0.2452
Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4ccc(C(F)(F)F)cc4)ncc23)ccn1,6.52
Cc1cc(-c2n[nH]c3cc(NC(=O)Nc4ccc(NCCc5ccccc5)nn4)ncc23)ccn1,35.02
Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4ccc(F)c(Cl)c4)ncc23)ccn1,0.411
C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccnc(F)c3)c2cn1)c1ccc(Cl)cc1,1.842
O=C(NCc1ccc(F)c(Cl)c1)Nc1cc2[nH]nc(-c3ccnc(F)c3)c2cn1,1.002
C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3cnn(C)c3)c2cn1)c1ccc(Cl)cc1,0.5141
Cn1cc(-c2n[nH]c3cc(NC(=O)NCc4ccc(F)c(Cl)c4)ncc23)cn1,0.2512
Cc1cc(-c2n[nH]c3cc(NC(=O)Nc4ccccc4)ncc23)ccn1,126.9
C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc4nn(C)cc4c3)c2cn1)c1cccc(Cl)c1,0.6722
C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc4nn(C)cc4c3)c2cn1)c1ccc(F)cc1,0.4045
Cn1cc2cc(-c3n[nH]c4cc(NC(=O)NCc5ccc(F)c(Cl)c5)ncc34)ccc2n1,0.5861
C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc4nn(C)cc4c3)c2cn1)c1ccc(Cl)cc1,0.5616
C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc(C#N)cc3)c2cn1)c1ccccc1,1.056
C/C=C/c1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)ncc12,0.4285
C[C@@H](NC(=O)Nc1cc2[nH]nc(Br)c2cn1)c1ccc(F)c(Cl)c1,106.2
Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H](C)c4ccc(F)c(Cl)c4)ncc23)ccn1,0.432
Cc1cc(-c2n[nH]c3cc(NC(=O)NC(C)(C)c4ccc(Cl)cc4)ncc23)ccn1,10.23
C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc(=O)n(C)c3)c2cn1)c1ccc(F)cc1,0.1588
C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3cnn(C)c3)c2cn1)c1ccc(F)c(Cl)c1,0.7088
C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc(F)cc3)c2cn1)c1ccc(F)c(Cl)c1,9.337
C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3cn[nH]c3)c2cn1)c1ccc(F)c(Cl)c1,0.6032
C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccnc(Cl)c3)c2cn1)c1ccc(F)c(Cl)c1,2.636
C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3cccc(Cl)c3)c2cn1)c1ccc(F)c(Cl)c1,56.07
Cc1cc(-c2n[nH]c3cc(NC(=O)NC4(c5ccc(Cl)cc5)CCOCC4)ncc23)ccn1,15.07
Cc1cc(-c2n[nH]c3cc(NC(=O)NC4CCc5ccccc54)ncc23)ccn1,5.386
Cc1cc(-c2n[nH]c3c(Br)c(NC(=O)N[C@H](C)c4ccccc4)ncc23)ccn1,34.48
C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3cnc(N)nc3)c2cn1)c1ccc(F)c(Cl)c1,3.114
C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccnc(F)c3)c2cn1)c1ccc(F)c(Cl)c1,1.907
C[C@@H](NC(=O)Nc1cc2[nH]nc(C3CC3)c2cn1)c1ccc(F)c(Cl)c1,10.77
C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc(C#N)cc3)c2cn1)c1ccc(F)cc1,3.279
C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc(C#N)cc3)c2cn1)c1cccc(Cl)c1,6.107
Cc1cc(-c2n[nH]c3cc(NC(=O)NC4(c5ccc(Cl)cc5)CC4)ncc23)ccn1,29.79
Cc1cc(-c2n[nH]c3c(Br)c(NC(=O)N[C@H](C)c4ccc(Cl)cc4)ncc23)ccn1,455.1
Cc1nc2ccc(-c3n[nH]c4cc(NC(=O)N[C@H](C)c5ccccc5)ncc34)cc2s1,0.7479
C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc4c(c3)OCCO4)c2cn1)c1ccccc1,1.156
C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc(S(C)(=O)=O)cc3)c2cn1)c1ccccc1,1.333
C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccn(C)n3)c2cn1)c1ccccc1,2.188
Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H](C)c4ccccc4)ncc23)cnn1,0.8779
Cc1cc(-c2n[nH]c3c(Cl)c(NC(=O)NCc4ccccc4)ncc23)ccn1,6.245
C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3cc[n+]([O-])cc3)c2cn1)c1ccccc1,0.383
Cc1cc(-c2n[nH]c3cc(NC(=S)NCc4ccccc4)ncc23)ccn1,11.91
Cc1cc(-c2n[nH]c3c(F)c(NC(=O)N[C@H](C)c4ccccc4)ncc23)ccn1,0.2351
COCCNC(=O)c1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)ncc12,10.71
C[C@@H](NC(=O)Nc1cc2[nH]nc(C(=O)NCc3nc4ccncc4[nH]3)c2cn1)c1ccccc1,5.473
CSC1CN(C(=O)c2n[nH]c3cc(NC(=O)N[C@H](C)c4ccccc4)ncc23)C1,501.2
C[C@@H](NC(=O)Nc1cc2[nH]nc(C(=O)NCC3(N(C)C)CCC3)c2cn1)c1ccccc1,210.8
C[C@@H](NC(=O)Nc1cc2[nH]nc(C(=O)N3CC(=O)N(C)C3)c2cn1)c1ccccc1,60.43
C[C@@H](NC(=O)Nc1cc2[nH]nc(C(=O)NCC3CCOC3)c2cn1)c1ccccc1,3.826
C[C@@H](NC(=O)Nc1cc2[nH]nc(C(=O)NCc3cccnn3)c2cn1)c1ccccc1,2.553
C[C@@H](NC(=O)Nc1cc2[nH]nc(C(=O)NCC(O)C(F)F)c2cn1)c1ccccc1,4.486
C[C@@H](NC(=O)Nc1cc2[nH]nc(C(=O)NCC3(O)CC3)c2cn1)c1ccccc1,6.378
C[C@@H](NC(=O)Nc1cc2[nH]nc(C(=O)NCC(F)(F)CN3CCOCC3)c2cn1)c1ccccc1,6.533
C[C@@H](NC(=O)Nc1cc2[nH]nc(C(=O)NCCC3(O)CCCC3)c2cn1)c1ccccc1,8.333
C[C@@H](NC(=O)Nc1cc2[nH]nc(C(=O)NCC34CC5CC(C3)C(O)C(C5)C4)c2cn1)c1ccccc1,14.68
C[C@@H](NC(=O)Nc1cc2[nH]nc(C(=O)NCC(F)(F)CN3CCCC3)c2cn1)c1ccccc1,19.02
C[C@@H](NC(=O)Nc1cc2[nH]nc(C(=O)NCC3CCN(C4CC4)C3)c2cn1)c1ccccc1,13.55
CO[C@H]1CN(C(=O)c2n[nH]c3cc(NC(=O)N[C@H](C)c4ccccc4)ncc23)C[C@@H]1O,1968.0
COC(C)CNC(=O)c1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)ncc12,13.38
C[C@@H](NC(=O)Nc1cc2[nH]nc(C(=O)NCC3CCCC(O)C3)c2cn1)c1ccccc1,3.198
COCC(O)CNC(=O)c1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)ncc12,11.04
C[C@@H](NC(=O)Nc1cc2[nH]nc(C(=O)N[C@@H]3CCN(O)C3=O)c2cn1)c1ccccc1,102.9
CC(C)CC(O)CNC(=O)c1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)ncc12,14.63
C[C@@H](NC(=O)Nc1cc2[nH]nc(C(=O)NCC3(O)CCC3)c2cn1)c1ccccc1,11.91
CNC(=O)c1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)ncc12,4.536
CCNC(=O)c1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)ncc12,5.275
C[C@@H](NC(=O)Nc1cc2[nH]nc(C(=O)N(C)C)c2cn1)c1ccccc1,569.9
O=C(NCc1ccc(F)cc1)Nc1cc2[nH]nc(C3CC3)c2cn1,23.47
C[C@@H](NC(=O)Nc1cc2[nH]nc(C3CC3)c2cn1)c1ccc(F)cc1,2.433
O=C(NCc1ccccc1)Nc1cc2[nH]nc(C3CC3)c2cn1,17.4
CCCCNC(=O)Nc1cc2[nH]nc(C3CCC3)c2cn1,39.72
C[C@@H](NC(=O)Nc1cc2[nH]nc(C3CCC3)c2cn1)c1ccc(F)cc1,3.459
C[C@@H](NC(=O)Nc1cc2[nH]nc(C3CCC3)c2cn1)c1ccccc1,2.442
O=C(NCc1ccc(F)cc1)Nc1cc2[nH]nc(C3CCC3)c2cn1,12.94
O=C(NCc1ccccc1)Nc1cc2[nH]nc(C3CCC3)c2cn1,11.23
O=C(NCC1CC1)Nc1cc2[nH]nc(C3CC3)c2cn1,84.3
C[C@@H](NC(=O)Nc1cc2[nH]nc(C3CCC3)c2cn1)c1ccccn1,72.13
C[C@@H](NC(=O)Nc1cc2[nH]nc(C3CC3)c2cn1)c1ccc(Cl)cc1,10.37
C[C@@H](NC(=O)Nc1cc2[nH]nc(C3CCC3)c2cn1)c1ccc(Cl)cc1,11.1
C[C@@H](NC(=O)Nc1cc2[nH]nc(C3CC3)c2cn1)c1ccccn1,116.3
O=C(Nc1cc2[nH]nc(C3CC3)c2cn1)NC1CCCOc2ccccc21,2.277
O=C(Nc1cc2[nH]nc(C3CC3)c2cn1)N[C@@H]1CCOc2ccccc21,69.97
COc1ccc(CNC(=O)Nc2cc3[nH]nc(C4CC4)c3cn2)cc1,60.14
CCCCNC(=O)Nc1cc2[nH]nc(C3CC3)c2cn1,42.24
CCNC(=O)Nc1cc2[nH]nc(C3CC3)c2cn1,253.0
COC[C@@H](NC(=O)Nc1cc2[nH]nc(C3CC3)c2cn1)c1ccc(F)cc1,2.149
C[C@@H](NC(=O)Nc1cc2[nH]nc(C3(C)CC3(F)F)c2cn1)c1ccc(F)cc1,609.8
COC[C@@H](NC(=O)Nc1cc2[nH]nc(C3CC3)c2cn1)c1ccccc1,1.378
COC[C@@H](NC(=O)Nc1cc2[nH]nc(C3CC3(F)F)c2cn1)c1ccccc1,4.89
C[C@@H](NC(=O)Nc1cc2[nH]nc(C3CC3(F)F)c2cn1)c1ccccc1,7.708
C[C@@H](NC(=O)Nc1cc2[nH]nc(C3CC3(F)F)c2cn1)c1ccc(F)cc1,8.832
COC[C@@H](NC(=O)Nc1cc2[nH]nc(C3CC3(F)F)c2cn1)c1ccc(F)cc1,3.646
COC[C@@H](NC(=O)Nc1cc2[nH]nc(C(F)(F)F)c2cn1)c1ccccc1,458.3
COC[C@@H](NC(=O)Nc1cc2[nH]nc(C3CC3)c2cn1)c1cc(F)ccn1,116.8
COC[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccnc(C)c3)c2cn1)c1cc(F)ccn1,7.333
CCNC(=O)[C@H]1CC1c1n[nH]c2cc(NC(=O)N[C@H](COC)c3ccccc3)ncc12,0.7146
CNC(=O)[C@H]1CC1c1n[nH]c2cc(NC(=O)N[C@H](COC)c3ccccc3)ncc12,0.9695
Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H](CN)c4ccccc4)ncc23)ccn1,242.9
CCOC(=O)CCc1n[nH]c2cc(NC(=O)NCc3ccccc3)ncc12,39.82
Cc1cc(-c2n[nH]c3c(C)c(NC(=O)N[C@H](C)c4ccccc4)ncc23)ccn1,1.581
CCc1c(NC(=O)N[C@H](C)c2ccccc2)ncc2c(-c3ccnc(C)c3)n[nH]c12,6.685
Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H](C)c4ccccn4)ncc23)ccn1,40.96
Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H](C)c4ccccn4)ncc23)ccn1,0.9142
Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H]4CN(C)C[C@@H]4c4ccccc4C(F)(F)F)ncc23)ccn1,0.5272
Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H]4CN(C)C[C@@H]4c4ccc(F)nc4)ncc23)ccn1,1.452
Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H]4CNC[C@@H]4c4ccccc4)ncc23)ccn1,4.58
Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H]4CN(C)C[C@H]4c4ccccc4)ncc23)ccn1,0.2171
Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H]4CN(C)C[C@@H]4c4ccccc4)ncc23)ccn1,18.76
Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H]4CN(C)C[C@@H]4c4ccccc4F)ncc23)ccn1,0.6619
Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H]4CN(C)C[C@H]4c4ccccc4F)ncc23)ccn1,0.1709
CNC(=O)CNC(=O)Nc1cc2[nH]nc(-c3ccnc(C)c3)c2cn1,43.25
Cc1cc(-c2n[nH]c3cc(NC(=O)NCC(=O)N(C)C)ncc23)ccn1,52.34
Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H]4COC[C@@H]4O)ncc23)ccn1,15.1
Cc1cc(-c2n[nH]c3cc(NC(=O)NCC(O)C(F)F)ncc23)ccn1,10.29
Cc1cc(-c2n[nH]c3cc(NC(=O)NCC(F)(F)CO)ncc23)ccn1,3.807
CC1=NOC(CNC(=O)Nc2cc3[nH]nc(-c4ccnc(C)c4)c3cn2)C1,17.6
CC1=NOC(C)(CNC(=O)Nc2cc3[nH]nc(-c4ccnc(C)c4)c3cn2)C1,21.67
Cc1cc(-c2n[nH]c3cc(NC(=O)NCC4(N(C)C)CCC4)ncc23)ccn1,125.4
Cc1cc(-c2n[nH]c3cc(NC(=O)NC(CO)C(F)(F)F)ncc23)ccn1,13.53
Cc1cc(-c2n[nH]c3cc(NC(=O)NCC(O)C(F)(F)F)ncc23)ccn1,8.064
Cc1cc(-c2n[nH]c3cc(NC(=O)NC4CCOC(C)(C)C4)ncc23)ccn1,23.56
CNC1(CNC(=O)Nc2cc3[nH]nc(-c4ccnc(C)c4)c3cn2)CCOC1,53.7
Cc1cc(-c2n[nH]c3cc(NC(=O)NCC4CN(C)CCO4)ncc23)ccn1,5.949
Cc1cc(-c2n[nH]c3cc(NC(=O)NCCF)ncc23)ccn1,4.855
Cc1cc(-c2n[nH]c3cc(NC(=O)NC(C)CO)ncc23)ccn1,25.61
Cc1cc(-c2n[nH]c3cc(NC(=O)NC4(C#N)CC4)ncc23)ccn1,92.01
COCC(C)NC(=O)Nc1cc2[nH]nc(-c3ccnc(C)c3)c2cn1,11.63
Cc1cc(-c2n[nH]c3cc(NC(=O)NC(C)(C)CO)ncc23)ccn1,103.9
CC[C@H](CO)NC(=O)Nc1cc2[nH]nc(-c3ccnc(C)c3)c2cn1,24.07
Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H]4CN(C)C[C@@H]4C)ncc23)ccn1,15.07
Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H]4CN(C)C[C@H]4C)ncc23)ccn1,3.588
Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H]4CN(C)C[C@@H]4c4ccccc4C)ncc23)ccn1,0.5374
Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H]4CN(C)C[C@@H]4C4CCCCC4)ncc23)ccn1,6.733
Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H]4CN(C)C[C@@H]4C4CC4)ncc23)ccn1,8.269
Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H]4CN(C)C[C@@H]4C4CCOCC4)ncc23)ccn1,96.81
Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H]4CN(C)C[C@@H]4c4ccc(F)cc4)ncc23)ccn1,0.7313
Cc1cc(-c2n[nH]c3cc(NC(=O)NCCC4=CCCC4)ncc23)ccn1,1.757
CN1C[C@H](NC(=O)Nc2cc3[nH]nc(-c4ccc(F)cc4)c3cn2)[C@@H](c2ccccc2)C1,42.06
CN1C[C@@H](NC(=O)Nc2cc3[nH]nc(-c4ccc(F)cc4)c3cn2)[C@H](c2ccccc2)C1,0.3938
Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H]4CN(C)C[C@H]4c4ccccc4C)ncc23)ccn1,0.5369
Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H]4CN(C)C[C@@H]4c4ccccc4C)ncc23)ccn1,66.27
CC[C@H](NC(=O)Nc1cc2[nH]nc(-c3ccnc(C)c3)c2cn1)c1ccccn1,41.64
CC[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccnc(C)c3)c2cn1)c1ccccn1,0.4872
O=C(NCCC1CCOC1)Nc1cc2[nH]nc(-c3ccc(F)cc3)c2cn1,1.677
O=C(NCC1CCOC1)Nc1cc2[nH]nc(-c3ccc(F)cc3)c2cn1,2.459
O=C(NCc1ncco1)Nc1cc2[nH]nc(-c3ccc(F)cc3)c2cn1,4.492
O=C(NCc1ccno1)Nc1cc2[nH]nc(-c3ccc(F)cc3)c2cn1,0.9946
CN1CC(c2ccccc2)NC(Nc2cc3[nH]nc(-c4ccc(F)cc4)c3cn2)O1,0.8856
CN(C)CCNC(=O)Nc1cc2[nH]nc(-c3ccc(F)cc3)c2cn1,24.26
Cc1cc(-c2n[nH]c3c(F)c(NC(=O)NC(C)c4ccccn4)ncc23)ccn1,2.448
CN1CCOC(CNC(=O)Nc2cc3[nH]nc(-c4ccc(F)cc4)c3cn2)C1,1.579
CC(CNC(=O)Nc1cc2[nH]nc(-c3ccc(F)cc3)c2cn1)N(C)C,25.76
CC(CN(C)C)NC(=O)Nc1cc2[nH]nc(-c3ccc(F)cc3)c2cn1,70.29
Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H](C)c4cc(Cl)ccn4)ncc23)ccn1,1.056
COc1ccnc([C@H](C)NC(=O)Nc2cc3[nH]nc(-c4ccnc(C)c4)c3cn2)c1,649.9
COc1ccnc([C@@H](C)NC(=O)Nc2cc3[nH]nc(-c4ccnc(C)c4)c3cn2)c1,1.533
Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H](C)c4ncccc4F)ncc23)ccn1,0.6987
Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H](C)c4ccc(C#N)cc4)ncc23)ccn1,42.49
Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H](C)c4ccc(C#N)cc4)ncc23)ccn1,0.8612
Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H](C)c4ccncc4)ncc23)ccn1,21.87
Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H](C)c4ccncc4)ncc23)ccn1,1.51
Cc1cc(-c2n[nH]c3cc(NC(=O)NC(c4ccccc4)C4CCCO4)ncc23)ccn1,0.566
Cc1cc(-c2n[nH]c3cc(NC(=O)NC(c4ccc(F)cc4)C4CCCO4)ncc23)ccn1,0.9352
Cc1cc(-c2n[nH]c3cc(NC(=O)NC(C)CC4CCCO4)ncc23)ccn1,5.883
COCC(NC(=O)Nc1cc2[nH]nc(-c3ccnc(C)c3)c2cn1)c1ccc(C(F)(F)F)cn1,24.2
CCCNC(=O)Nc1cc2[nH]nc(-c3ccnc(C)c3)c2cn1,2.732
C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc(-n4ccnn4)cc3)c2cn1)c1ccc(F)cc1,5.54
Cc1nocc1-c1n[nH]c2cc(NC(=O)N[C@H](C)c3ccc(F)cc3)ncc12,86.79
C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc(N4CCCCC4)nc3)c2cn1)c1ccc(F)cc1,9.85
Cc1cc(-c2n[nH]c3cc(NC(=O)N4CCN(c5ccc(F)cc5)CC4C)ncc23)ccn1,32.49
C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc4nncn4c3)c2cn1)c1ccc(F)cc1,0.5805
C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc(-n4nccn4)cc3)c2cn1)c1ccc(F)cc1,45.03
Cc1ccc(-c2n[nH]c3cc(NC(=O)N[C@H](C)c4ccc(F)cc4)ncc23)s1,11.68
Cc1csc(-c2ccc(-c3n[nH]c4cc(NC(=O)N[C@H](C)c5ccc(F)cc5)ncc34)cn2)n1,1258.0
CC(C)Oc1ccc(-c2n[nH]c3cc(NC(=O)N[C@H](C)c4ccc(F)cc4)ncc23)cn1,2.358
COc1cncc(-c2n[nH]c3cc(NC(=O)N[C@H](C)c4ccc(F)cc4)ncc23)n1,5.258
COc1ncc(-c2n[nH]c3cc(NC(=O)N[C@H](C)c4ccc(F)cc4)ncc23)cn1,0.7464
COc1cncc(-c2n[nH]c3cc(NC(=O)N[C@H](C)c4ccc(F)cc4)ncc23)c1,3.162
C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc(C#N)nc3)c2cn1)c1ccc(F)cc1,4.587
C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc(N4CCOCC4)nc3)c2cn1)c1ccc(F)cc1,0.7832
COC[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccnc(F)c3)c2cn1)c1ccc(F)cc1,1.763
COc1cc(-c2n[nH]c3cc(NC(=O)N[C@H](C)c4ccc(F)cc4)ncc23)cc(C(F)(F)F)n1,378.9
C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccnc(C#N)c3)c2cn1)c1ccc(F)cc1,1.764
C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3cnn(C)c3)c2cn1)c1ccc(F)cc1,0.4687
C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc4nnn(C)c4c3)c2cn1)c1ccc(F)cc1,0.309
Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H]4CCCc5ncccc54)ncc23)ccn1,1.489
Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H]4CCCc5cccnc54)ncc23)ccn1,1.253
Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H]4CCCc5ccncc54)ncc23)ccn1,1.801
Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H]4CCSc5ccccc54)ncc23)ccn1,2.079
Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H]4CCCCc5ccccc54)ncc23)ccn1,1.641
Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H]4CCOc5cc(C#N)ccc54)ncc23)ccn1,70.59
Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H]4CCOc5cc(F)ccc54)ncc23)ccn1,6.331
Cc1cc(-c2n[nH]c3cc(NC(=O)NCC4(c5ccc(OC(F)(F)F)cc5)CC4)ncc23)ccn1,91.6
